tvg-name	group-title	tvg-logo	tvg-id	url
Da Nang TV2	TV			http://drtdnglive.e49a7c38.cdnviet.com/livestream/chunklist.m3u8
Das Erste HD	TV			https://mcdn.daserste.de/daserste/de/master.m3u8
Das Wort TV	TV			https://stream.daswort.tv/master.m3u8
DASDING-VisualRadio	TV			https://swrdasdingvr-hls.akamaized.net/hls/live/2018681/dasdingvr/master.m3u8
dbm-tv.fr	TV			http://dbmtv.vedge.infomaniak.com/livecast/dbmtv/playlist.m3u8
DDD	TV			https://cdn.adultiptv.net/interracial.m3u8
deejay.it/tv	TV			https://streamcdnb4-4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8
demo	TV			http://sample.vodobox.net/skate_phantom_flex_4k/skate_phantom_flex_4k.m3u8
Deutsche Welle	TV			https://dwamdstream111.akamaized.net/hls/live/2017972/dwstream111/index.m3u8
Deutsche Welle+	TV			https://dwamdstream110.akamaized.net/hls/live/2017971/dwstream110/index.m3u8
Die Neue Zeit TV	TV			https://www.onairport.live/die-neue-zeit-tv-live/livestream_high/playlist.m3u8
dorf tv (Oberösterreich)	TV			https://stream.openplayout.org/hls/dorf_high/index.m3u8
DW-TV English	TV			https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/index.m3u8
DW-TV Español	TV			https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/index.m3u8
EBS KIDS	TV			https://ebsonair.ebs.co.kr/ebsufamilypc/familypc1m/chunklist_w1898633944.m3u8
EbS Live (Europe by Satellite)	TV			https://euc-live.fl.freecaster.net/live/eucom/ebs-audio_int=96000-video=2600000.m3u8
EbS+ Live (Europe by Satellite)	TV			https://euc-live.fl.freecaster.net/live/eucom/ebsp-audio_int=96000-video=2600000.m3u8
EDGEsport.uk	TV			https://edgesports-sportstribal.amagi.tv/playlist.m3u8
edition.cnn	TV			https://cnn-cnninternational-1-eu.rakuten.wurl.tv/206849c7acd1570962df1ad525fa8688.m3u8
EL.tv	TV			http://85.132.53.162:1935/live/eltv/playlist.m3u8
Elektrika	TV			https://rtmp.elektrika.cz/live/myStream.sdp/playlist.m3u8
Elektrika TV	TV			rtmp://rtmp.elektrika.cz/live/myStream.sdp
ETV	TV			https://sb.err.ee/live/etv.m3u8
ETV Ⓖ	TV			http://sb.err.ee/live/etv.m3u8
ETV2 Ⓖ	TV			http://sb.err.ee/live/etv2.m3u8
Euronews Espanol	TV			https://dai.ly/x2j7hpf
euronews português	TV			https://dai.ly/x2j7lv2
Euronews Ελληνικά	TV			https://dai.ly/x2j7kha
Euronews русски	TV			https://dai.ly/x2j7igz
Fashion TV	TV			http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
Fashion TV	TV			http://fash1043.cloudycdn.services/slive/_definst_/ftv_paris_adaptive.smil/chunklist.m3u8
Filstalwelle	TV			https://586c58b20c86e.streamlock.net/filstalwelle-live/_definst_/mp4:livestream/chunklist_w788671625.m3u8
Folketinget TV	TV			https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8
Formula	TV			https://c4635.cdn.xsg.ge/c4635/TVFormula/index.m3u8
fr.euronews.com	TV			https://rakuten-euronews-2-fr.samsung.wurl.com/manifest/playlist.m3u8
funradio.fr/tv	TV			https://edge20.vedge.infomaniak.com/livecast/funradiovisionhd/chunklist_w470534363.m3u8
generations.fr	TV			https://edge19.vedge.infomaniak.com/livecast/ik:generation-tv/chunklist_w697757887.m3u8
Gospel Channel Scandinavia	TV			https://169lawskfzaua3opl.hlscdn.obs-server.com/hls/puc9djrh2cg7wjqw8v9was5fu5kh4a.m3u8
gospel TV	TV			http://live-h1.frontlayer.net/fl492017/live/chunks.m3u8
gott24.tv	TV			https://jfmedien01.de:5443/LiveApp/streams/470906932351128240316939.m3u8
Greek Voice TV (wzra)	TV			http://wpso.com:1936/hls/wzra.m3u8
GTV	TV			http://91.220.221.60/gtv_hls/gtv_03.m3u8
HALK TV	TV			https://halktv.blutv.com/blutv_halktv_live/live.m3u8
hellenic parliament (WebTV-1)	TV			https://streamer-cache.grnet.gr/parliament/hls/webtv_1280_960x540/index.m3u8
hellenic parliament (WebTV-2)	TV			https://streamer-cache.grnet.gr/parliament/hls/webtv2_1280_960x540/index.m3u8
Himlen TV 7	TV			https://vod.tv7.fi/tv7-se/_definst_/smil:tv7-se.smil/playlist.m3u8
Hmong TV	TV			https://livefta.malimarcdn.com/ftaedge00/hmongusatv.sdp/chunklist.m3u8
hr-fernsehen	TV			https://hrhls.akamaized.net/hls/live/2024525/hrhls/index.m3u8
Hunt Channel	TV			https://1111296894.rsc.cdn77.org/LS-ATL-56868-1/index.m3u8
Ibiza Global TV	TV			https://ibgrtv.streaming-pro.com/hls/ibgrlive.m3u8
IMPD TV	TV			https://58a4464faef53.streamlock.net/impd/ngrp:impd_all/playlist.m3u8?PEDROJUNIORTUTORIAIS
ip tv	TV			http://ogietv.biz.id:80/get.php?username=World&password=di4mond&type=m3u_plus&output=mpegts
Isaac Tv Pakistan	TV			https://livecdn.live247stream.com/isaac/tv/isaac/stream2/playlist.m3u8
Ivoire Channel	TV			https://video1.getstreamhosting.com:1936/8244/8244/chunklist_w1227324980.m3u8
joefarm	TV			http://iptvmedia.live:8080/get.php?username=test-b86cf0&password=5a02&type=m3u_plus&output=ts
JOJ	TV			https://nn.geo.joj.sk/live/hls/joj-540.m3u8
JOJ 24	TV			https://live.cdn.joj.sk/live/andromeda/joj_news-720.m3u8
JOJ Plus	TV			https://nn.geo.joj.sk/live/hls/jojplus-540.m3u8
joj.sk	TV			https://nn.geo.joj.sk/hls/joj-720.m3u8
Jordan HD 1080p	TV			https://jrtv-live.ercdn.net/jordanhd/jordanhd_1080p.m3u8
Kanal 3	TV			rtmp://stream.taksimbilisim.com/kanal3/bant1
Kazaxstan TV	TV			rtmp://95.56.237.107:1935/live/myStream1
KidoodleTV.ca	TV			https://kidoodletv-kdtv-1-ca.samsung.wurl.tv/playlist.m3u8
Koha TV	TV			rtmp://live.tvkoha.tv:1935/live/koha/livestream
Kontra TV	TV			rtmp://flashcloud.mediacdn.com/live/kontratv
Koper TV	TV			https://27-rtvslo-tv-kp-int.cdn.eurovisioncdn.net/playlist.m3u8?checkedby:iptvcat.com
Krone TV	TV			https://kronetv.mdn.ors.at/out/u/kronetv-nodrm.m3u8
Kronehit TV (Austria)	TV			https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b3128000.m3u8
Kurir TV	TV			https://kurir-tv.haste-cdn.net/providus/live2805_lq/index.m3u8
La 1	TV			https://rtvelivestreamv3.akamaized.net/rtvesec/la1/la1_main.m3u8
La 2 ES-IP	TV			https://rtvelivestreamv3.akamaized.net/rtvesec/la2/la2_main.m3u8
LA7	TV			https://d15umi5iaezxgx.cloudfront.net/LA7/CLN/HLS-B/Live.m3u8
Lansingerland TV	TV			https://streaming-outbound-video-02.rtvlansingerland.nl/hls/livetv/index.m3u8
LegoChannel.us	TV			https://legochannel-vizio.amagi.tv/playlist.m3u8
Leo jose	TV			https://list.iptvcat.com/my_list/s/f941a1259615aa91505e37fe249fea5c.m3u8
Life TV	TV			https://lifetv.bitflip.ee/live/stream1_1/index.m3u8
Light Channel TV Deutschland	TV			http://streamer1.streamhost.org:1935/salive/lctvde/playlist.m3u8
LightChannel.ro	TV			http://streamer1.streamhost.org:1935/salive/GMIlcbgM/playlist.m3u8
LiveNOWfromFOX.us	TV			https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8
LocAll	TV			http://tv.geniusnet.sk:8081/localltv/pl.m3u8
LRT	TV			https://lituanica-dvr.lrt.lt/lrt-ndvr/hls/lituanica_720p/index.m3u8
m2o.it/tv	TV			https://streamcdnm2-4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S62628868/uhdWBlkC1AoO/chunklist_b1064000.m3u8
m6.fr	TV			https://shls-m6-int-prod-dub.shahid.net/out/v1/a315ab77ee7343a7a17dbe7e32eee3ba/index_1.m3u8
Madha TV	TV			http://103.109.45.5:1935/madhatv/madhatv.stream_HDp/chunklist_w1300032347.m3u8
MAVTV.us	TV			https://mavtv-1.sinclair.wurl.com/manifest/playlist.m3u8
MAVTVSelect.us	TV			https://mavtv-mavtvglobal-1-eu.rakuten.wurl.tv/playlist.m3u8
MDF.1	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mdf1_high/playlist.m3u8
MEGA TV (GR-IP)	TV			https://streamcdnh4-c98db5952cb54b358365984178fb898a.msvdn.net/live/S86713049/gonOwuUacAxM/playlist.m3u8
MesogeiosTV	TV			https://e-e.cyou:8222/mesogeiostv/stream/playlist.m3u8
Meteonews.ch	TV			https://streaming.meteonews.net/hls/stream.m3u8
MMC (720p)	TV			https://29-rtvslo-tv-mmc-int.cdn.eurovisioncdn.net/playlist.m3u8?DVR
MMC TV	TV			https://29-rtvslo-tv-mmc-int.cdn.eurovisioncdn.net/playlist.m3u8?checkedby:iptvcat.com
Monaco Info	TV			https://webtvmonacoinfo.mc/live/prod_720/index.m3u8
Monde du Loisir TV	TV			http://tv.mondeduloisir.fr:1935/tixtv/smil:web.smil/chunklist_w822985751_b3555000_t64SEQ=.m3u8
MondoKids.it	TV			https://mondotv-mondotvkids-1-it.samsung.wurl.tv/playlist.m3u8
mtavariarxi	TV			https://bozztv.com/36bay2/mtavariarxi/playlist.m3u8
MuzzikHipHopSerbia.r	TV			https://muzzik-live.morescreens.com/mts-a4/playlist.m3u8
MuzzikJekaSerbia.rs	TV			https://muzzik-live.morescreens.com/mts-4/playlist.m3u8
MuzzikMediteraneoSer	TV			https://muzzik-live.morescreens.com/mts-a5/playlist.m3u8
MuzzikOKKSerbia.rs	TV			https://muzzik-live.morescreens.com/mts-2/playlist.m3u8
MuzzikRockRollSerbia	TV			https://muzzik-live.morescreens.com/mts-1/playlist.m3u8
MuzzikTVSerbia.rs	TV			https://muzzik-live.morescreens.com/mts-6/playlist.m3u8
MuzzikWorldwideSerbi	TV			https://muzzik-live.morescreens.com/mts-5/playlist.m3u8
N1 HR	TV			https://best-str.umn.cdn.united.cloud/stream?stream=sp1400&sp=n1info&channel=n1hrv&u=n1info&p=n1Sh4redSecre7iNf0
N1 SLO	TV			https://best-str.umn.cdn.united.cloud/stream?stream=sp1400&sp=n1info&channel=n1slv&u=n1info&p=n1Sh4redSecre7iNf0
N1 SR	TV			https://best-str.umn.cdn.united.cloud/stream?stream=sp1400&sp=n1info&channel=n1srp&u=n1info&p=n1Sh4redSecre7iNf0
National Geographic Abu Dhabi AR ARB	TV			https://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/playlist.m3u8
NBC News	TV			https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
nbydeggendorf.de	TV			https://stream03.welocal.stream/stream/fhd-nbydeggendorf_99148/ngrp:stream_all/index.m3u8
nbylandshut.de	TV			https://stream03.welocal.stream/stream/fhd-nbylandshut_75262/ngrp:stream_all/index.m3u8
NDR 1 Radio MV-VisualRadio	TV			https://ndrvisualradiohls.akamaized.net/hls/live/2018951/ndrvr_mv_ndr1/master_540.m3u8
NDR 1 Radio MV-VisualRadio	TV			https://ndrvisualradiohls.akamaized.net/hls/live/2018951/ndrvr_mv_ndr1/master.m3u8
NDR Hamburg HD	TV			https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_hh/master.m3u8
NiederbayernTV.de	TV			https://stream03.welocal.stream/stream/sat-nby/ngrp:sat-nby.stream_all/index.m3u8
NOVE ZAMKY TV	TV			http://s1.media-planet.sk/live/novezamky/playlist.m3u8
NOVE ZAMKY TV	TV			rtmp://s1.media-planet.sk:80/live/novezamky
Novo Tempo RS	TV			http://stream.novotempo.com:1935/tv/smil:TvNovoTempoCom.smil/playlist.m3u8?PEDROJUNIORTUTORIAIS
Novo Tempo SP	TV			http://stream.novotempo.com:1935/tv/tvnovotempo.stream/playlist.m3u8?PEDROJUNIORTUTORIAIS
NRB Network [USA]	TV			https://uni10rtmp.tulix.tv/nrbtvlive/nrbtvlive.stream/playlist.m3u8
NRWision HD	TV			https://fms.nrwision.de/live/livestreamHD.stream_source/chunklist.m3u8
OČKO  Gold Star VLC3	TV			https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko_gold.stream.1.smil/manifest.mpd
OČKO  VLC3	TV			https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko.stream.1.smil/manifest.mpd
OČKO EXPRESS VLC3	TV			https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko_expres.stream.1.smil/manifest.mpd
Ocko.cz	TV			https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko.stream.1.smil/playlist.m3u8
ocko.tv/ocko-expres	TV			https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist.m3u8
ocko.tv/start	TV			https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko_gold.stream.1.smil/playlist.m3u8
oe24 TV	TV			https://varoe24live.sf.apa.at/oe24-live1/oe24.smil/playlist.m3u8
oe24 TV (Austria)	TV			http://apasfoe24l.sf.apa.at/ipad/oe24-live1/oe24.sdp/playlist.m3u8
Offener Kanal Wernigerode	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/ok-wernigerode_high/playlist.m3u8
OK Dessau	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-dessau_high/playlist.m3u8
OK Fulda	TV			https://s.ok54.de/mok-fu/livestream/playlist.m3u8
OK Gießen	TV			https://s.ok54.de/mok-gi/mok-gi/playlist.m3u8
OK Kaiserslautern	TV			https://s.ok54.de/abr_okkl/webstream/playlist.m3u8
OK Kassel	TV			https://s.ok54.de/mok-ks/kassel/playlist.m3u8
OK Kiel	TV			https://live-cdn.oksh.de/play/hls/kieltv/index.m3u8
OK Ludwigshafen	TV			https://s.ok54.de/oklu/livestream/playlist.m3u8
OK Magdeburg	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-magdeburg_high/playlist.m3u8
OK Merseburg-Querfurt	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-merseburg_high/playlist.m3u8
OK naheTV (Idar-Oberstein)	TV			https://s.ok54.de/nahetv/webstream/chunks.m3u8
OK Rhein-Main (Offenbach Frankfurt)	TV			https://s.ok54.de/mok-rm/mok-rm/playlist.m3u8
OK RheinLokal (Worms)	TV			https://s.ok54.de/rheinlokal/rheinlOKal_stream/chunks.m3u8
OK Salzwedel	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-salzwedel_high/playlist.m3u8
OK Stendal	TV			http://58bd5b7a98e04.streamlock.net/medienasa-live/_definst_/mp4:ok-stendal_high/playlist.m3u8
OK Suedwestpfalz	TV			https://s.ok54.de/okswp/test/chunks.m3u8
OK Weinstraße (Neustadt)	TV			https://s.ok54.de/okweinstrasse/okweinstrasse/chunks.m3u8
OK Wernigerode	TV			http://58bd5b7a98e04.streamlock.net/medienasa-live/_definst_/mp4:ok-wernigerode_high/playlist.m3u8
OK4 (Adenau Andernach Koblenz Neuwied)	TV			https://s.ok54.de/abr_ok4/live/playlist.m3u8
OK4 Live	TV			https://s.ok54.de/abr_ok4/live/ok4/live_720p/playlist.m3u8
OK54 (Trier)	TV			https://s.ok54.de/ott/webstream/tv/webstream_720p/chunks.m3u8
Okto (Austria)	TV			https://cdn3.wowza.com/1/MHFtazJReW5rOFhP/N2NWNDZ2/hls/live/playlist.m3u8
Omroep Flevoland	TV			https://d5ms27yy6exnf.cloudfront.net/live/omroepflevoland/tv/2000/prog_index.m3u8
Omroep Flevoland Radio	TV			https://d5ms27yy6exnf.cloudfront.net/live/omroepflevoland/radio/2000/prog_index.m3u8
Omroep Gelderland Radio	TV			https://d2od87akyl46nm.cloudfront.net/live/omroepgelderland/kijkradio/index.m3u8
omroep west	TV			https://d2dslh4sd7yvc1.cloudfront.net/live/omroepwest/ngrp:tv-feed_all/playlist.m3u8
one.kr.ua	TV			https://cdn1.live-tv.cloud/1tvkr/1tvkr-abr-lq/1tvkr/1tvkr-sub/chunks.m3u8
OneNewsNetwork.us	TV			http://oneamericanews-roku-us.amagi.tv/playlist.m3u8
ONETV	TV			https://streaming.onetv.gr/show/onetv.m3u8
ORF III HD	TV			https://orf3.mdn.ors.at/out/u/orf3/qxb/manifest.m3u8
ORF SPORT + AT-IP	TV			https://orfs.mdn.ors.at/out/u/orfs/qxb/manifest.m3u8
OTV	TV			https://www.dailymotion.com/video/x654gen
OutsideTVPlus.us	TV			https://outsidetvplus-xumo.amagi.tv/playlist.m3u8
PalitraNews.ge	TV			https://live.palitranews.ge/hls/palitratv/index.m3u8
Parlamentsfernsehen 2	TV			https://cldf-hlsgw.r53.cdn.tv1.eu/1000153copo/hk2.m3u8
Pequeradio TV	TV			https://canadaremar2.todostreaming.es/live/peque-pequetv.m3u8
PlayTV.gr	TV			http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
plus.joj.sk	TV			https://live.cdn.joj.sk/live/hls/jojplus-540.m3u8
Polar TV	TV			https://stream.polar.cz/polar/polarlive-1/playlist.m3u8
polar.cz	TV			https://stream.polar.cz/polar/polarlive-2/manifest_w635624816.mpd
Preve TV	TV			https://video01.kshost.com.br/paulispar7372/paulispar7372/playlist.m3u8
Profit	TV			https://stream1.profit.ro:1945/profit/livestream/playlist.m3u8
PUBLIKA MD	TV			https://livebeta.publika.md/LIVE/P/1000.m3u8
Publika TV	TV			https://livebeta.publika.md/LIVE/P/2000.m3u8
PUNKTum	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:punktum_high/playlist.m3u8
Qmusic.nl	TV			https://dpp-qmusicnl-live.akamaized.net/streamx/QmusicNL.m3u8
qvc beauty uk	TV			https://live-qvcuk.simplestreamcdn.com/live/qvcuk_main_clean/bitrate1.isml/live.m3u8
QwestTVJazzBeyond.fr	TV			https://cdn-ue1-prod.tsv2.amagi.tv/linear/qwestAAAA-qwestjazz-uk-samsungtv/playlist.m3u8
QwestTVMix.fr	TV			https://cdn-ue1-prod.tsv2.amagi.tv/linear/qwestAAAA-qwestmix-uk-samsungtv/playlist.m3u8
R9 (Austria)	TV			https://ms01.w24.at/R9/smil:liveeventR9.smil/playlist.m3u8
Radio 350	TV			https://stream.radio350.nl/hls/radio350.m3u8
Radio S TV	TV			https://sradio.ipradio.rs/sradio/radiostv/playlist.m3u8
Rai 3	TV			http://wzstreaming.rai.it/TVlive/liveStream/chunklist_w823540263.m3u8
Rai Südtirol	TV			http://wzstreaming.rai.it/TVlive/liveStream/chunklist_w1379656191.m3u8
Raj TV	TV			https://ottst05.flexitv.sk/2827-tv-pc.m3u8
RakutenFamily.fr	TV			https://rakuten-family-7-fr.samsung.wurl.tv/playlist.m3u8
RakutenFamily.it	TV			https://rakuten-family-6-it.samsung.wurl.tv/playlist.m3u8
RAN1	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ran1_high/playlist.m3u8
RAPSODIA TV	TV			http://92.86.248.141:8080/ram/playlist.m3u8
RBW	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:rbw_high/playlist.m3u8
Red TV (720p)	TV			https://live.rednet.rs/providus/redtv_multi.m3u8
Reduta	TV			https://5ca49f2417d90.streamlock.net/live/reduta/playlist.m3u8
Reduta	TV			rtmp://s1.media-planet.sk:80/live/reduta
Retro TV	TV			http://stream.mediawork.cz/retrotv//retrotvHQ1/playlist.m3u8
retromusic.cz/tv	TV			http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
retromusic.cz/tv	TV			http://stream.mediawork.cz/retrotv/retrotvHQ1/chunklist_w259077935.m3u8
RFH	TV			https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:RFH_high/playlist.m3u8
rmtv.bg	TV			https://transcoder1.bitcare.eu/streaming/rimextv/rmtv.m3u8
rougetv.ch	TV			http://edge14.vedge.infomaniak.com/livecast/event.stream/chunklist_w190750142.m3u8
RTCG Sat (720p)	TV			http://rtcg2.videostreaming.rs:1935/rtcg/rtcg.1.stream/index.m3u8
RTM plus	TV			http://www.rtmplus.cz/live/1-playlist.m3u8
RTV (Austria)	TV			http://iptv.rtv-ooe.at/stream.m3u8
RTV AS (576p)	TV			https://srv1.adriatelekom.com/TVAS/index.m3u8
